10000 40000
4511 7328 237
4512 342 79
4512 4593 230
4512 8725 265
4512 9047 57
4513 476 233
4513 4374 194
4513 5408 94
4514 370 158
4514 5290 16
4514 9785 227
4515 1025 166
4515 1351 283
4515 9682 199
4516 2617 179
4516 8633 192
4517 5491 84
4517 7161 198
4517 8711 250
4518 1167 250
4518 4848 218
4518 5214 23
4518 6039 142
4518 6107 241
4519 4647 119
4519 6168 265
4519 6913 253
4519 7430 299
4520 940 160
4520 3113 59
4520 8805 260
4521 6140 101
4521 8718 80
4522 1079 160
4522 2971 294
4522 6247 17
4522 9549 56
4523 820 75
4523 939 23
4523 2083 242
4523 7758 86
4524 8442 154
4525 1362 53
4525 7218 285
4525 8031 11
4525 9046 154
4526 1805 19
4526 2157 192
4526 2428 222
4527 1204 28
4527 6094 79
4528 884 102
4528 8813 67
4528 8919 32
4529 2127 195
4529 4446 290
4529 4504 25
4529 4520 6
4530 1038 122
4530 2532 46
4530 8438 116
4531 4738 165
4531 6799 261
4532 2803 45
4532 5988 28
4532 7394 53
4532 7667 110
4532 7771 114
4532 8755 244
4532 9195 68
4532 9409 88
4532 9444 193
4533 74 78
4533 4572 169
4534 6456 271
4535 9502 263
4536 918 213
4536 1107 132
4536 1573 184
4536 3281 270
4536 8618 123
4537 457 210
4537 3629 89
4537 6474 52
4537 9788 97
4538 1183 235
4538 3060 168
4538 6394 108
4539 2012 55
4539 2671 155
4539 6924 39
4539 9645 222
4540 4036 137
4541 416 77
4541 3355 35
4541 4976 139
4541 7928 237
4541 9423 214
4542 5254 35
4542 5779 0
4542 6001 24
4542 8912 275
4543 2383 262
4543 8332 247
4544 165 203
4544 1077 202
4544 7780 168
4545 1566 296
4545 8059 223
4546 556 70
4546 2759 203
4546 5201 257
4546 9260 127
4547 1287 173
4547 1988 281
4547 5565 176
4548 297 62
4548 5269 298
4549 2546 139
4549 6239 109
4549 6657 120
4549 8301 5
4550 296 271
4550 845 16
4550 1642 291
4550 5331 158
4550 6316 242
4551 1044 2
4551 5225 25
4551 5887 295
4551 6921 17
4551 8339 269
4552 854 223
4552 3766 208
4553 705 85
4553 950 241
4553 3982 273
4553 4328 93
4553 6673 131
4553 7241 202
4554 3856 290
4554 6707 221
4555 3340 148
4555 5994 171
4555 7105 275
4556 360 97
4556 5519 210
4556 7391 210
4557 3757 99
4557 7335 43
4557 7912 242
4558 6426 144
4558 6888 286
4559 1561 264
4559 2217 183
4559 5973 118
4560 6650 3
4560 8021 78
4561 836 220
4561 2444 91
4563 676 77
4563 4634 4
4563 5044 242
4563 5189 195
4564 2567 30
4565 976 129
4565 9680 5
4566 1732 86
4566 5051 43
4567 5863 220
4568 1952 149
4568 2684 161
4568 4241 112
4568 4504 73
4568 5772 18
4568 7030 138
4568 8444 187
4569 563 171
4569 1377 244
4569 1808 31
4569 3132 265
4569 7352 125
4570 5859 148
4570 7521 135
4570 9772 166
4571 4319 212
4572 946 130
4572 1991 277
4572 5428 123
4572 7437 124
4572 9091 101
4572 9284 26
4573 3800 86
4573 5453 149
4573 7280 266
4574 1969 190
4574 9493 137
4574 9762 136
4575 432 52
4575 8762 267
4576 3905 196
4576 4077 129
4576 5450 197
4578 309 35
4578 1442 29
4578 4949 105
4579 626 290
4579 2579 271
4579 4607 270
4579 7423 254
4580 3870 290
4580 4013 71
4580 4875 207
4580 7289 50
4580 9149 272
4581 1587 39
4581 3387 28
4581 4598 60
4581 7480 210
4581 7980 190
4582 3495 64
4582 4690 28
4582 6224 154
4582 9478 125
4583 2399 235
4583 4613 283
4583 6757 271
4583 8997 126
4584 2715 43
4584 8853 232
4584 9059 6
4584 9226 142
4585 6262 43
4585 8246 148
4586 233 118
4586 1021 212
4586 3179 130
4586 4004 10
4586 4124 136
4586 5296 231
4586 5537 210
4587 2469 245
4587 8900 252
4587 8945 211
4588 1789 213
4588 7710 144
4588 8424 18
4589 1166 249
4589 4859 21
4591 694 168
4591 1327 155
4591 3426 226
4591 3684 25
4591 6562 276
4591 7276 31
4591 8687 237
4592 1130 179
4592 2172 49
4592 7311 257
4592 8705 253
4593 1523 160
4593 3433 288
4593 5516 139
4593 8373 271
4594 2680 123
4594 9963 41
4595 481 66
4595 1825 159
4595 9022 186
4596 3737 61
4596 4021 48
4597 1781 60
4597 1950 171
4597 3801 44
4597 6425 10
4598 57 90
4598 1824 195
4598 6679 109
4599 19 292
4599 5517 102
4599 7144 250
4599 7411 241
4600 2260 204
4600 5451 257
4600 8938 135
4602 511 230
4602 1728 123
4602 2301 192
4602 3268 51
4602 3927 36
4602 7978 189
4603 1116 10
4603 4619 64
4603 5060 131
4603 6735 292
4603 8128 164
4604 1499 108
4604 1995 63
4604 3902 153
4604 3930 184
4604 4013 202
4604 4623 25
4605 648 47
4605 1527 206
4605 1887 157
4605 4697 65
4605 4741 276
4605 6513 77
4606 376 99
4606 1668 166
4606 1900 205
4606 4832 211
4606 6851 144
4606 7355 255
4607 5732 276
4608 1509 237
4608 1978 60
4608 2597 268
4608 4400 204
4608 6487 13
4609 299 246
4609 2019 67
4609 5232 133
4609 6019 27
4610 2231 155
4611 1252 13
4612 285 43
4612 1006 252
4612 3682 176
4612 4282 211
4612 5878 230
4612 6375 132
4612 7750 126
4612 9701 297
4613 2102 281
4613 7213 259
4613 9203 159
4614 415 160
4614 743 35
4614 1280 79
4614 2686 205
4614 4409 123
4614 8936 123
4615 2195 243
4615 2348 98
4615 3205 32
4616 7288 282
4617 1229 24
4617 2647 250
4617 4351 196
4617 8278 20
4617 9280 231
4619 3462 141
4620 76 137
4620 354 165
4620 1508 242
4620 1764 267
4620 2545 29
4620 3062 198
4620 3296 224
4620 6619 260
4620 7208 137
4620 7933 273
4620 9222 297
4621 1136 103
4621 2658 179
4621 5092 231
4621 7224 233
4622 1957 272
4622 4704 262
4622 5885 238
4622 8306 262
4623 7555 71
4624 937 20
4625 1358 250
4625 4550 92
4627 2349 80
4627 6739 251
4628 521 61
4628 2019 72
4628 3258 19
4628 8197 56
4628 9110 252
4629 113 263
4629 1804 3
4629 6620 89
4629 9344 216
4629 9916 174
4630 1245 103
4630 1600 270
4630 5253 185
4630 5757 38
4630 9002 270
4631 648 5
4631 720 75
4631 2057 213
4631 2516 118
4631 2982 166
4631 3640 234
4631 8221 20
4632 1232 211
4632 1825 59
4632 5851 197
4632 7741 235
4632 8230 90
4633 400 245
4633 1175 17
4633 9430 191
4634 287 295
4634 475 181
4634 1724 33
4634 2376 120
4634 3090 98
4634 4687 196
4634 5851 42
4634 6930 248
4635 1510 128
4635 2539 269
4635 4912 30
4635 9083 35
4635 9194 146
4636 3311 107
4636 4701 56
4636 7830 226
4636 8468 211
4637 1321 43
4637 2141 2
4637 6969 84
4638 342 37
4638 3771 193
4638 8631 65
4639 459 200
4639 8457 97
4639 8540 242
4639 8741 161
4639 9658 204
4640 512 131
4640 2332 241
4640 3422 80
4640 5304 235
4640 5335 42
4641 1005 4
4641 2419 36
4641 7060 102
4642 218 31
4642 478 134
4642 1885 117
4642 3569 0
4642 7429 106
4642 7445 8
4643 1700 122
4643 1764 109
4643 2917 29
4643 6183 135
4644 200 192
4644 504 162
4644 4288 139
4644 6159 193
4645 4300 262
4645 6107 176
4645 6326 154
4645 8802 262
4646 87 199
4646 2810 63
4646 8180 169
4646 8938 210
4647 1817 297
4647 2818 59
4647 3067 287
4647 4406 25
4647 5427 148
4648 1764 154
4648 2483 107
4648 2506 113
4648 8076 114
4648 8569 135
4649 138 197
4649 1763 247
4649 1774 248
4649 1954 257
4649 2399 81
4649 3489 167
4650 1380 80
4650 2584 137
4650 6779 221
4651 1219 290
4651 5880 244
4651 6127 94
4651 6800 247
4651 9806 107
4652 3399 150
4652 4503 288
4653 1439 26
4653 2633 214
4653 8997 104
4654 909 140
4654 7197 228
4654 8338 76
4654 8540 97
4654 9067 230
4655 1843 126
4655 3757 88
4655 5547 48
4655 5723 90
4655 9568 85
4655 9673 61
4655 9973 51
4656 643 42
4656 9726 166
4657 459 265
4657 1768 47
4657 3818 260
4657 6963 195
4657 8277 125
4658 2478 73
4658 2585 296
4658 4806 276
4658 4905 195
4658 6082 20
4658 6836 257
4658 8316 256
4659 2282 278
4659 6849 31
4660 977 189
4660 3618 50
4660 7668 79
4661 2545 41
4661 8593 169
4661 8891 133
4662 2018 171
4662 8865 222
4662 9946 181
4663 8334 96
4664 921 195
4664 1468 221
4664 1761 27
4664 5141 211
4665 232 296
4665 1041 94
4665 2480 79
4666 231 170
4666 1405 292
4666 1418 94
4666 3003 11
4666 3780 182
4666 9155 132
4667 2428 157
4667 7705 214
4668 1925 193
4668 2627 298
4668 6834 1
4668 6883 109
4669 3527 208
4669 3907 15
4669 6623 176
4670 8847 118
4671 2084 281
4671 5150 198
4671 8974 167
4671 9706 68
4672 4300 180
4672 7718 140
4672 8301 138
4672 9989 253
4673 1382 295
4673 4348 132
4673 5640 213
4673 7097 274
4674 918 11
4675 4178 39
4675 5686 256
4676 856 268
4676 1035 156
4676 1700 24
4676 2072 127
4676 2380 20
4676 2601 13
4676 4619 173
4676 5395 141
4676 6548 141
4676 8630 187
4677 636 7
4677 1369 47
4677 2175 120
4677 2693 155
4677 5543 191
4677 7799 74
4677 8909 221
4678 376 172
4678 5625 104
4678 6489 285
4678 9889 246
4679 3908 201
4679 5800 192
4679 5878 151
4679 6397 133
4679 8237 87
4680 211 202
4680 1647 210
4680 8360 278
4680 9248 245
4681 1588 242
4681 2622 188
4681 7664 26
4683 1861 90
4683 3460 214
4684 2779 279
4684 4834 196
4684 5786 147
4684 6961 105
4685 889 223
4685 2457 158
4685 7066 99
4686 80 216
4686 943 299
4686 3184 154
4686 6093 205
4687 767 74
4687 1298 40
4687 6503 292
4687 6926 209
4687 7653 234
4688 966 164
4688 1884 168
4689 1726 201
4689 5205 119
4689 9371 141
4690 3427 229
4690 4969 244
4691 6224 150
4691 7564 219
4692 168 44
4692 1582 274
4692 9185 258
4693 201 243
4693 3288 188
4693 4307 11
4693 5786 199
4694 4988 166
4694 6915 9
4694 7934 249
4695 559 10
4695 690 38
4695 1466 37
4695 1657 69
4695 6733 67
4696 1583 135
4696 4553 116
4696 6059 189
4696 7036 251
4696 8425 24
4696 8833 111
4696 9481 71
4697 1122 226
4697 2209 30
4697 5010 2
4697 9537 56
4698 2074 173
4698 2813 102
4698 2894 299
4698 5616 280
4698 7048 288
4698 9911 132
4699 5081 10
4699 7086 18
4699 9921 271
4700 3971 164
4700 9803 172
4701 312 193
4701 315 127
4701 1259 54
4701 9490 70
4702 1937 39
4702 2190 145
4702 4439 106
4702 5248 283
4702 6486 273
4703 2337 71
4703 4351 206
4703 6953 217
4703 7431 166
4703 8010 42
4703 9915 209
4704 1033 214
4705 261 139
4705 7091 59
4705 8848 116
4706 1932 166
4706 9853 98
4707 1357 164
4707 3631 248
4707 9796 128
4708 248 291
4708 2337 72
4708 3823 159
4708 5550 203
4709 537 149
4709 1072 268
4709 1473 54
4709 1847 177
4709 2971 71
4709 3164 167
4710 82 46
4710 2304 0
4710 4560 35
4710 7870 172
4710 9802 11
4711 1153 118
4711 2229 153
4711 3433 8
4711 7109 145
4712 3037 198
4712 3467 262
4712 5579 189
4712 9484 280
4713 299 232
4713 5604 244
4713 5945 255
4713 7663 83
4714 2870 168
4714 5252 57
4714 8006 252
4714 9742 173
4715 222 96
4715 2833 104
4715 2959 156
4715 3672 40
4715 4148 61
4715 6035 218
4715 6783 281
4715 7098 173
4715 7123 282
4715 7615 236
4715 7684 172
4716 3950 117
4716 5792 136
4717 4716 223
4717 6853 208
4718 2755 120
4718 3802 172
4718 6128 148
4718 7693 164
4719 677 291
4719 2584 282
4719 4095 283
4719 4608 288
4720 5643 106
4720 7351 199
4720 9079 291
4721 816 138
4721 1248 130
4722 1120 197
4722 2569 259
4722 6163 53
4723 115 192
4723 2504 140
4723 5360 272
4723 6998 229
4723 8392 275
4724 1217 256
4724 1686 86
4724 2502 212
4724 8781 159
4725 533 279
4725 1271 32
4725 3919 102
4725 4609 225
4725 6573 129
4725 7139 221
4726 201 124
4726 7468 190
4726 8380 132
4727 5495 87
4727 5616 59
4727 5868 64
4727 9713 190
4728 1316 28
4728 4221 152
4728 7906 66
4728 7959 82
4729 882 251
4729 5413 103
4729 8185 175
4729 9363 229
4730 2830 15
4730 3127 153
4730 3666 295
4730 4328 112
4730 6359 294
4730 6763 36
4731 1064 175
4731 8941 223
4732 1288 52
4733 2243 53
4733 2735 283
4733 3220 282
4733 5577 113
4734 2726 18
4734 3415 95
4734 5038 88
4734 5869 150
4734 6125 73
4734 6480 50
4734 7817 166
4735 3397 129
4735 5569 26
4735 7849 94
4735 9953 267
4736 1346 85
4736 1760 298
4736 3393 76
4736 3536 107
4736 9141 214
4737 8102 115
4737 9848 108
4738 268 14
4738 5423 200
4738 5927 234
4738 7162 26
4738 8643 120
4739 3148 33
4740 692 243
4740 3095 236
4740 3764 49
4740 4104 280
4740 7604 33
4740 8698 241
4740 9917 182
4741 767 30
4741 1712 11
4741 2241 226
4741 2566 267
4741 3870 94
4741 5081 290
4742 86 164
4742 4678 239
4742 8162 237
4743 5678 0
4743 6998 11
4743 7329 231
4743 7741 145
4744 1822 65
4744 4832 113
4744 9908 280
4745 649 286
4745 4330 222
4745 5583 66
4745 6125 10
4746 5531 46
4746 8982 165
4747 505 118
4747 5541 297
4747 8122 156
4748 1376 92
4748 6080 33
4749 137 69
4749 6596 64
4750 589 141
4750 5802 258
4750 6044 215
4750 8960 45
4751 6370 275
4751 8453 174
4752 704 47
4752 847 84
4752 3475 248
4752 4422 105
4752 5636 88
4752 9352 87
4753 3985 252
4753 5435 40
4753 6219 7
4753 9748 67
4754 1949 235
4754 2131 202
4754 2197 292
4754 2642 278
4754 8519 70
4754 9897 114
4755 459 155
4755 1381 228
4755 2849 148
4755 3044 217
4756 609 66
4756 1998 8
4756 3028 152
4757 1771 276
4757 2170 215
4757 4692 98
4757 5260 229
4757 7777 274
4758 629 4
4759 780 6
4759 810 60
4759 3718 13
4759 7504 119
4759 7760 277
4759 8171 68
4759 8213 206
4760 5518 237
4760 9023 239
4761 3091 89
4761 4339 128
4761 9546 221
4762 7129 152
4762 7153 56
4763 3709 158
4763 4033 256
4763 5627 275
4763 7972 206
4763 8683 204
4763 8925 208
4763 9526 103
4764 629 269
4764 766 299
4764 1935 272
4764 6509 110
4765 3451 114
4765 7771 198
4766 4944 255
4766 7961 85
4767 1754 187
4767 4592 248
4767 4816 71
4767 5656 254
4768 7812 208
4769 130 27
4769 3627 52
4769 4252 267
4769 4889 100
4769 6392 121
4770 1750 271
4770 2285 32
4770 5509 180
4770 6772 149
4770 7426 187
4771 1200 99
4771 1661 17
4771 7958 274
4772 1821 124
4772 5340 297
4772 8722 232
4772 9647 135
4773 1382 100
4773 2561 150
4773 3978 33
4773 6880 276
4773 7808 84
4773 9097 180
4774 1226 11
4774 4918 49
4774 6022 17
4774 7163 180
4774 8801 266
4775 576 258
4775 2785 187
4775 3166 172
4775 5155 50
4776 2397 124
4776 4250 169
4776 5484 290
4777 310 243
4777 1433 231
4777 5010 155
4777 9970 23
4778 1463 163
4778 4096 0
4778 4492 83
4778 7200 271
4778 8555 232
4779 560 187
4779 1728 163
4779 6340 154
4779 7643 35
4780 368 92
4780 1292 116
4780 1696 222
4780 1769 116
4780 7075 206
4780 8818 28
4781 334 251
4781 2232 57
4781 3403 285
4781 3702 297
4781 7322 74
4781 7408 149
4781 7465 159
4781 7759 97
4782 5615 127
4782 9144 63
4783 85 160
4783 761 9
4783 1518 166
4783 2657 213
4783 4563 125
4783 5794 63
4783 7933 274
4783 8087 277
4783 8731 170
4784 3082 295
4785 7620 71
4785 9373 170
4786 8173 32
4788 6981 186
4788 8096 251
4789 14 111
4789 547 298
4789 3112 250
4789 3263 179
4790 2703 209
4790 3988 154
4790 8874 181
4791 5990 231
4791 7699 147
4791 8661 281
4792 2885 133
4792 3623 13
4792 4111 94
4792 6015 231
4792 6163 13
4793 2375 267
4793 3654 293
4793 3696 178
4793 7081 83
4793 9779 66
4794 410 290
4794 2791 127
4794 8237 97
4794 9040 19
4795 587 69
4795 1595 120
4795 3297 4
4795 6767 175
4795 7194 116
4796 1290 219
4796 4861 286
4796 7706 17
4796 9605 233
4797 1230 22
4797 1861 84
4797 2328 60
4797 2721 16
4797 2903 132
4797 4652 83
4798 3807 268
4798 7257 140
4798 8760 133
4798 9054 151
4799 39 8
4799 3105 108
4799 5239 121
4799 6538 154
4800 717 45
4800 4992 134
4800 5825 262
4801 2323 285
4801 2625 99
4801 5650 252
4801 8617 89
4802 7014 258
4804 1412 168
4804 4526 191
4804 7593 119
4804 8963 163
4804 9969 183
4805 787 205
4805 4264 151
4805 6183 160
4806 1415 127
4806 1441 237
4806 1452 196
4806 3053 83
4806 3171 88
4806 6110 212
4806 8019 205
4806 8344 217
4807 738 81
4807 823 230
4807 2035 220
4807 6344 37
4808 979 102
4808 1076 194
4808 3559 156
4808 3886 76
4808 4334 97
4809 7584 268
4810 5075 270
4810 6713 298
4811 2180 195
4811 6566 293
4811 7351 50
4811 9721 116
4811 9926 281
4812 7543 265
4812 8890 131
4813 6923 157
4814 759 291
4814 1129 172
4814 2556 226
4814 6427 38
4815 1327 238
4815 2344 252
4815 6064 26
4815 9566 54
4816 6313 128
4816 9516 37
4817 1213 250
4817 1940 55
4817 4272 179
4818 411 72
4818 889 272
4818 1450 117
4819 6151 225
4819 8874 13
4819 9766 49
4820 3576 57
4821 1491 135
4821 2718 98
4821 3673 131
4821 4516 110
4822 943 34
4822 3485 33
4823 1129 192
4823 1132 221
4823 2175 197
4823 6311 240
4823 8358 204
4824 9683 198
4825 2321 212
4825 7287 5
4825 8242 258
4826 1958 185
4826 2700 167
4826 4976 179
4826 9342 241
4827 5436 291
4828 538 65
4828 735 56
4828 2031 263
4828 2581 99
4828 9131 184
4829 791 235
4829 4954 48
4829 5309 80
4829 7479 75
4830 2318 279
4830 3079 270
4830 6384 181
4831 4196 75
4832 183 112
4832 2071 25
4832 9091 230
4832 9436 278
4833 618 3
4833 3326 80
4833 3769 97
4833 4223 52
4834 5898 131
4834 8859 293
4835 1663 115
4835 7084 160
4836 720 53
4836 938 76
4836 1835 268
4836 2728 128
4836 4005 110
4836 7266 91
4836 9743 145
4837 6826 285
4837 7899 21
4838 333 236
4838 3727 237
4838 7486 196
4838 9232 119
4839 1465 137
4839 1756 114
4839 4572 187
4839 4733 169
4840 244 271
4840 339 21
4840 361 174
4840 1212 11
4840 6819 189
4840 8364 275
4840 9968 114
4841 8938 193
4841 8973 71
4841 9527 99
4842 715 186
4842 2956 223
4842 5291 129
4843 1652 160
4843 8552 298
4843 8751 239
4844 1399 252
4844 3647 290
4844 8771 257
4845 805 172
4845 1372 267
4845 8581 92
4845 9643 91
4846 382 201
4846 699 115
4846 1556 197
4846 2996 9
4846 4059 90
4846 7249 193
4847 648 147
4847 2190 106
4847 4274 204
4847 4355 44
4847 8648 216
4848 315 299
4848 505 232
4848 741 81
4848 1430 181
4848 1796 207
4848 4064 30
4848 7704 15
4849 749 159
4849 1094 232
4849 9884 295
4850 1550 4
4850 4981 66
4850 5180 4
4851 1918 275
4851 3430 247
4851 3886 1
4851 6868 264
4851 7553 231
4852 476 212
4852 1680 270
4852 2888 275
4852 4241 115
4852 8398 285
4853 5578 167
4853 7223 78
4854 72 34
4854 5319 264
4855 305 226
4855 1060 193
4855 2162 77
4855 4017 148
4855 4537 287
4855 7817 170
4856 5428 294
4856 7165 115
4856 9516 27
4857 629 57
4857 949 253
4857 7687 147
4857 9720 161
4858 1598 59
4858 2512 256
4858 7734 253
4858 7915 245
4859 2282 258
4859 4568 116
4859 5488 64
4859 5925 59
4859 8263 113
4860 593 105
4860 1903 241
4860 3000 107
4860 3113 175
4861 4096 128
4863 1334 22
4863 1365 52
4863 1813 5
4863 3310 48
4863 7263 177
4864 1570 238
4864 1696 70
4864 3521 209
4864 8105 28
4864 9305 32
4865 582 281
4865 938 81
4865 1360 294
4865 1577 267
4865 3251 228
4865 4952 119
4865 6724 47
4866 1288 278
4866 3964 272
4866 6310 70
4866 6899 154
4866 7977 206
4866 8327 9
4867 3000 104
4867 3179 177
4867 6137 133
4867 9936 246
4868 174 101
4868 990 120
4868 3614 213
4868 7374 292
4869 871 259
4870 1754 272
4870 9740 264
4871 1774 67
4871 3495 113
4872 4118 273
4872 5991 220
4872 8106 56
4872 8838 32
4872 9209 45
4873 39 8
4873 7226 34
4873 7352 57
4874 447 242
4874 6443 11
4874 6817 263
4875 436 236
4875 1003 32
4875 2105 265
4875 4247 230
4876 915 158
4876 6489 0
4876 7950 69
4876 8492 137
4876 8949 162
4877 2566 60
4877 4225 136
4877 9592 166
4878 2141 228
4878 3701 149
4878 3915 140
4878 6923 85
4878 7767 48
4878 9880 196
4879 1153 120
4879 8060 21
4879 9532 262
4880 698 288
4880 3756 215
4880 5430 178
4880 9981 35
4881 1740 104
4881 6371 228
4881 7441 155
4881 7820 210
4882 1311 255
4882 4928 207
4882 5055 264
4883 3239 268
4883 3661 159
4883 4355 225
4883 5754 55
4883 8499 141
4883 8671 132
4884 1370 104
4884 3382 89
4884 9955 104
4885 78 74
4885 2968 192
4885 8133 79
4886 1753 31
4886 3178 252
4887 882 232
4887 1709 14
4887 3656 29
4887 4668 249
4887 5351 243
4887 6873 196
4887 9229 206
4887 9801 50
4888 823 185
4888 1886 298
4888 4841 6
4888 5633 23
4888 8621 41
4889 1131 251
4889 5162 217
4889 7326 182
4889 9928 219
4891 347 295
4891 1342 288
4891 7421 214
4891 9252 285
4892 2494 123
4893 996 229
4893 4085 266
4893 5759 298
4893 6384 79
4893 8438 245
4894 853 231
4894 1270 276
4894 8262 225
4894 8421 68
4895 934 20
4895 1185 7
4895 8975 99
4896 3297 25
4896 6775 229
4896 7661 187
4896 8338 162
4896 9507 230
4897 247 230
4897 2657 60
4897 2716 170
4897 4948 223
4897 7383 151
4897 7432 162
4897 7453 212
4897 8133 60
4898 1447 145
4898 3184 36
4899 415 179
4899 1997 173
4899 4884 172
4899 6079 132
4899 6563 152
4900 3397 40
4900 4039 33
4900 6231 228
4901 318 5
4901 675 52
4901 2225 188
4901 6908 45
4901 8442 77
4902 373 258
4902 1822 241
4902 1964 131
4902 2099 183
4902 3444 299
4902 8255 260
4903 2769 243
4903 3342 297
4903 3820 189
4903 8191 111
4903 9653 76
4904 317 286
4904 707 99
4904 1110 80
4904 6061 46
4904 6319 202
4905 3340 154
4905 9625 161
4906 245 64
4906 544 94
4906 2908 281
4906 5395 243
4906 5486 160
4906 6500 124
4906 9145 296
4907 817 151
4907 1362 170
4907 2008 83
4907 9554 276
4908 716 200
4908 745 205
4908 3162 250
4908 7018 81
4908 7472 198
4909 6178 14
4909 7105 262
4910 129 9
4910 1139 280
4910 2709 267
4910 9734 276
4911 3620 226
4911 8124 18
4911 8552 213
4912 2266 182
4912 4679 76
4912 9859 218
4913 3666 180
4913 5475 141
4913 7103 120
4914 252 232
4914 8145 260
4915 1515 6
4915 3913 211
4915 6162 60
4915 7559 81
4916 769 241
4916 1263 246
4916 5043 83
4916 5704 221
4917 5921 67
4917 7138 7
4918 2061 196
4918 4752 205
4918 6238 220
4918 6454 170
4918 8440 129
4919 1500 293
4919 2444 255
4919 3079 88
4919 3949 196
4919 4577 285
4919 7763 248
4920 2099 49
4920 3241 238
4920 6263 43
4920 6297 229
4920 6974 272
4920 8391 75
4920 9972 90
4921 1505 269
4922 210 157
4922 1857 12
4922 7659 158
4922 7933 194
4922 7946 46
4923 4276 77
4923 4883 277
4923 8484 277
4924 169 36
4924 188 163
4924 4035 96
4924 4433 276
4924 5714 184
4924 9257 115
4925 982 158
4925 1089 150
4925 7364 24
4925 7468 125
4927 1335 166
4927 3794 295
4927 8507 164
4928 415 160
4928 1634 127
4928 9549 107
4929 1059 291
4929 1297 151
4929 3143 169
4929 5733 54
4930 236 62
4930 3487 9
4930 3594 211
4930 8004 262
4931 294 69
4931 3138 6
4931 7047 100
4931 7319 30
4931 9190 134
4932 592 80
4932 3192 238
4932 7001 2
4933 1203 99
4933 2715 50
4933 3150 222
4933 6147 14
4933 7122 227
4934 1198 73
4934 1731 38
4934 2969 76
4934 3708 236
4934 4077 159
4934 4945 103
4934 6816 56
4935 4130 21
4935 5317 50
4935 9217 212
